Date,Price,Market Cap,Volume,Active Addresses,Daily Transactions,Twitter Followers,Weekly Commits Core,Weekly Commits Sub,Weekly Devs Core,Weekly Devs Sub,Total Value Locked,Price Bitcoin
2022-07-25,1601.207967,192833875419,16058331978,605377,1263208,2705597,4116,32020,678,3015,35291513152,22613.71921
2022-07-26,1450.482285,176371406953,19852493229,1065790,1668857,2708537,4116,32020,678,3015,33380216675,21330.29545
2022-07-27,1438.988038,172489862868,17711985937,532905,1185776,2710597,4116,32020,678,3015,33260958466,21235.61232
2022-07-28,1636.949181,195761014376,22792557484,501899,1144829,2713810,4116,32020,678,3015,35258385504,22908.88426
2022-07-29,1723.548521,206347207632,27508245873,527777,1178047,2716460,4116,32020,678,3015,36352982515,23822.0676
2022-07-30,1739.042177,210767555014,21792598232,533682,1166359,2718625,4116,32020,678,3015,36204313479,23847.58332
2022-07-31,1696.785098,203433082402,14236780342,523494,1139043,2722120,3743,28431,680,2917,36175627041,23653.45955
2022-08-01,1682.011374,201684547325,12894604186,664996,1329540,2725299,3743,28431,680,2917,36045717395,23379.70053
2022-08-02,1636.018556,195962280445,15515408283,539004,1194265,2727178,3743,28431,680,2917,35702103997,23333.74924
2022-08-03,1638.378683,197496591505,19414686139,575905,1240190,2730169,3743,28431,680,2917,35262117469,23053.84685
2022-08-04,1621.341324,194280005714,15548536682,844653,1450373,2732902,3743,28431,680,2917,35720178602,22860.42098
2022-08-05,1612.418907,192923352505,14074560038,554304,1196848,2735270,3743,28431,680,2917,36151052790,22678.36363
2022-08-06,1725.382627,206550599257,17717475728,552832,1140404,2737368,3743,28431,680,2917,36681118593,23225.0362
2022-08-07,1693.296592,203417937064,11231103244,545873,1159025,2740872,3640,30208,675,2883,36262081194,22984.57953
2022-08-08,1699.006418,203847481553,9464715955,509154,1157587,2743286,3640,30208,675,2883,37081738135,23197.60347
2022-08-09,1775.701356,213209087780,15566998953,492346,1112823,2746257,3640,30208,675,2883,37113007958,23823.67944
2022-08-10,1698.966129,204260348577,24284375403,502620,1147170,2749765,3640,30208,675,2883,36079290491,23203.6807
2022-08-11,1852.878555,222103417230,21699442049,471991,1087816,2753863,3640,30208,675,2883,37989379533,23948.82955
2022-08-12,1881.427405,225973452854,21837068070,501068,1121588,2757599,3640,30208,675,2883,37946388443,23948.7517
2022-08-13,1959.330925,235254593665,15849264840,497952,1096965,2760050,3640,30208,675,2883,38240737498,24411.37987
2022-08-14,1982.411828,237972056307,14816745161,476018,1093053,2763790,4398,33778,667,2905,38346477719,24433.65375
2022-08-15,1936.701164,232593263080,12172210305,463966,1092333,2767066,4398,33778,667,2905,37694149223,24312.54142
2022-08-16,1908.277642,229440415802,18310871317,489902,1075888,2769981,4398,33778,667,2905,37237475451,24179.01465
2022-08-17,1880.600101,225581585657,14240230762,501820,1088201,2773318,4398,33778,667,2905,37248107854,23913.33373
2022-08-18,1834.826453,220665870251,18427553152,503004,1108769,2776240,4398,33778,667,2905,36618554523,23359.41884
2022-08-19,1850.111291,222652366351,13363780757,472353,1079662,2779060,4398,33778,667,2905,36389274131,23248.38423
2022-08-20,1618.532504,194817731985,22687362580,463153,1083882,2781194,4398,33778,667,2905,34209381784,20945.83397
2022-08-21,1579.415723,189621068133,16404512934,487203,1064463,2785111,4545,32729,681,2921,33861228814,21175.23273
2022-08-22,1624.149983,195324471845,14174702673,450506,1047447,2787387,4545,32729,681,2921,33905880250,21615.76169
2022-08-23,1622.307035,193708156170,16648637312,453351,1064564,2788969,4545,32729,681,2921,33942873036,21387.74711
2022-08-24,1665.791907,199889229687,17182337491,462989,1033443,2790672,4545,32729,681,2921,34095016690,21562.45154
2022-08-25,1657.793642,199117634174,15322907185,480149,1065412,2792990,4545,32729,681,2921,34325830079,21395.45847
2022-08-26,1697.076972,204240810437,12905826689,455763,1042939,2795165,4545,32729,681,2921,34512945633,21618.00902
2022-08-27,1510.189111,181238520850,23170035981,465498,1038589,2797430,4545,32729,681,2921,32784841846,20271.32295
2022-08-28,1496.055466,179887478327,15440053449,447754,1016204,2799967,3841,28847,639,2784,32534785895,20069.95333
2022-08-29,1438.74705,173645963259,10575504872,444429,1072544,2802392,3841,28847,639,2784,31985005310,19659.24671
2022-08-30,1555.177456,187437853967,16528644852,436356,1039742,2809606,3841,28847,639,2784,33139977011,20308.86145
2022-08-31,1525.400116,184447549244,19704720195,438460,1024103,2812951,3841,28847,639,2784,33058481881,19805.3507
2022-09-01,1552.562966,186670000431,18596055351,461945,1074785,2815868,3841,28847,639,2784,32904376113,20023.55444
2022-09-02,1588.980351,191078487040,15076286517,486310,1072450,2818171,3841,28847,639,2784,33251301008,20153.97598
2022-09-03,1575.176631,189678877653,15857654357,496374,1028597,2822231,3841,28847,639,2784,33262515684,19941.45137
2022-09-04,1555.674077,187266246295,8500114334,558884,1105929,2825829,3996,28955,692,2897,32981501862,19814.56425
2022-09-05,1578.949301,190082046955,7827505125,497495,1083274,2828826,3996,28955,692,2897,33083887234,19980.01322
2022-09-06,1617.935455,194714097036,11815125729,475538,1066558,2832689,3996,28955,692,2897,33508840463,19785.7335
2022-09-07,1564.558954,188733785486,20860201644,450032,1057722,2835508,3996,28955,692,2897,32150139345,18859.50009
2022-09-08,1629.883231,196797197824,18560005397,477611,1067223,2837797,3996,28955,692,2897,32732468329,19280.62548
2022-09-09,1635.932176,196882691710,16676188643,489063,1079664,2840778,3996,28955,692,2897,32770730738,19322.77775
2022-09-10,1717.076957,206873029263,19418675071,466408,988573,2842360,3996,28955,692,2897,33733731549,21359.58253
2022-09-11,1779.519029,214315849499,12521808521,461416,1013203,2845512,4143,28657,685,2882,34284731346,21707.38732
2022-09-12,1761.317356,211895058510,11692754175,454180,1054841,2848098,4143,28657,685,2882,33909806474,21739.80438
2022-09-13,1710.164291,205793007271,16770566236,491614,1077307,2851225,4143,28657,685,2882,33407799870,22339.6705
2022-09-14,1573.205214,189778580453,22286700927,539800,1096541,2853926,4143,28657,685,2882,31489099488,20184.96749
2022-09-15,1635.368206,196550513819,17198033718,619674,1246056,2864677,4143,28657,685,2882,30570652446,20255.92298
2022-09-16,1471.999593,177918273632,24787864367,630275,1297689,2867898,4143,28657,685,2882,29779221235,19702.16989
2022-09-17,1432.215807,172471655155,17892819035,660629,1311061,2870261,4143,28657,685,2882,29829613343,19764.41171
2022-09-18,1471.203955,177299639477,10309763882,475360,1142886,2871423,4078,29901,662,2857,30257008014,20131.67531
2022-09-19,1335.852552,161378107850,14696599277,451302,1121066,2873641,4078,29901,662,2857,29257538695,19437.15787
2022-09-20,1379.920705,166370229681,17757533838,458608,1134614,2874713,4078,29901,662,2857,29404934377,19570.38671
2022-09-21,1324.190565,159844149939,13605986462,448349,1083452,2876230,4078,29901,662,2857,29515794394,18869.92881
2022-09-22,1252.774562,151084586604,18732743242,449287,1103063,2877698,4078,29901,662,2857,28764642020,18539.63524
2022-09-23,1330.792793,160415097114,17517188721,465786,1103235,2879226,4078,29901,662,2857,30554007841,19464.32266
2022-09-24,1329.558807,160823914265,17599766731,488116,1097423,2881425,4078,29901,662,2857,30576492310,19291.9048
2022-09-25,1318.099347,159030822515,11251326609,448946,1096712,2882894,3636,26942,593,2702,30260876145,18939.97058
2022-09-26,1294.075095,156146367767,10552647870,461991,1125490,2885011,3636,26942,593,2702,30099313317,18809.41144
2022-09-27,1335.121205,160767471778,15270197376,523169,1201903,2885493,3636,26942,593,2702,30525153819,19219.72778
2022-09-28,1331.150177,160800122125,16685874856,440276,1096844,2886671,3636,26942,593,2702,30609990959,19116.33116
2022-09-29,1340.023059,161716193676,16571161476,460805,1117001,2888413,3636,26942,593,2702,30681300609,19444.78777
2022-09-30,1335.738971,161267455734,11834328252,452074,1215519,2888866,3636,26942,593,2702,30653635854,19563.76516
2022-10-01,1329.146032,160462955554,11849125784,448833,1152066,2890128,3636,26942,593,2702,30527880381,19476.9266
2022-10-02,1311.263324,158410068981,5052407841,451163,1155771,2891538,3354,25223,574,2592,30897819877,19314.46384
2022-10-03,1277.901345,154934842226,6227268236,423373,1299021,2893029,3354,25223,574,2592,30487009094,19065.15384
2022-10-04,1323.504018,159951067076,8749663555,444806,1176693,2894313,3354,25223,574,2592,30687888986,19620.56754
2022-10-05,1363.237182,164781680358,8587836597,467006,1158876,2895382,3354,25223,574,2592,31044632813,20345.39852
2022-10-06,1352.586524,163475522281,8502549882,518442,1193236,2896914,3354,25223,574,2592,31031578017,20161.83061
2022-10-07,1351.427369,163307579802,10653358725,508846,1171713,2922919,3354,25223,574,2592,31006323463,19949.05104
2022-10-08,1324.894738,160084472602,9123112356,553254,1173124,2906237,3354,25223,574,2592,30811713210,19457.30895
2022-10-09,1315.8578,159083423930,4942603338,558644,1063307,2907111,2422,22699,491,2442,30587137904,19418.03799
2022-10-10,1322.269755,159586330118,4753165268,548178,1116699,2906974,2422,22699,491,2442,30630831774,19448.149
2022-10-11,1291.08166,156180434676,7492362033,523723,1122906,2907931,2422,22699,491,2442,30193306826,19142.69477
2022-10-12,1279.883308,154657511483,8314705467,498723,1067603,2909113,2422,22699,491,2442,30211586292,19058.62804
2022-10-13,1294.271051,156488571589,7512521120,482595,1112703,2910162,2422,22699,491,2442,30251124715,19153.03978
2022-10-14,1288.164015,155703285134,15374968703,479187,1063219,2911148,2422,22699,491,2442,29847293221,19383.94322
2022-10-15,1297.627605,156801885520,11792024291,513337,1031283,2912150,2422,22699,491,2442,29830733037,19198.10714
2022-10-16,1275.693777,154496140302,5743906845,417753,972528,2912481,2785,21844,507,2446,29811140069,19072.78051
2022-10-17,1306.943119,157219790373,6318629608,424341,1064840,2914338,2785,21844,507,2446,30076496156,19272.92185
2022-10-18,1333.440878,160690333948,8639535764,396525,1055210,2915248,2785,21844,507,2446,30358727602,19557.89555
2022-10-19,1311.806726,158082173403,9536615488,405960,1082389,2916207,2785,21844,507,2446,30168498958,19348.02937
2022-10-20,1284.654934,154808369276,8128527356,457158,1149122,2925795,2785,21844,507,2446,29714582161,19134.24266
2022-10-21,1282.042647,154512893268,8816030159,447423,1109808,2934623,2785,21844,507,2446,29484675704,19031.15987
2022-10-22,1299.801905,156673724237,8731620089,415410,953743,2927876,2785,21844,507,2446,29490191300,19173.28047
2022-10-23,1313.767779,158365108378,4996733236,415221,1004415,2929343,3009,21574,566,2445,29559154627,19203.86547
2022-10-24,1364.486871,164218113410,7794024008,422801,1032680,2930345,3009,21574,566,2445,30155301639,19574.82423
2022-10-25,1343.334492,161858058865,10789079575,410931,1040904,2935727,3009,21574,566,2445,29815177415,19316.94062
2022-10-26,1462.048938,176051206696,19624530680,448770,1097227,2936918,3009,21574,566,2445,30974818107,20095.15223
2022-10-27,1568.747586,189173389240,24505395072,466453,1104096,2937996,3009,21574,566,2445,31903311225,20774.2475
2022-10-28,1514.863525,182723289742,17752430680,406011,1048321,2940171,3009,21574,566,2445,31427357901,20278.36623
2022-10-29,1555.029214,187324850268,15641652314,403023,1029817,2942390,3009,21574,566,2445,31685556637,20591.24121
2022-10-30,1619.429584,195052502986,17044927218,399818,1026177,2948847,3032,21873,544,2428,32342582429,20800.70709
2022-10-31,1591.051773,191500820026,10366405350,422274,1054973,2974701,3032,21873,544,2428,32013986604,20623.8715
2022-11-01,1572.979515,189478578998,14900137160,438225,1065177,2983141,3032,21873,544,2428,31660601900,20494.60121
2022-11-02,1580.378733,190428736966,19199900507,398620,1006432,2994928,3032,21873,544,2428,31515705412,20489.6462
2022-11-03,1520.638364,183368006193,27498708818,428562,1083674,2965749,3032,21873,544,2428,31026223952,20162.9809
2022-11-04,1531.112631,184398997533,22537458294,400679,1001879,2993470,3032,21873,544,2428,31177487196,20210.91242
2022-11-05,1644.192858,198053929736,36953923775,404081,943795,2989122,3032,21873,544,2428,32353499009,21150.31558
2022-11-06,1626.80643,196264485042,21174006976,376954,954901,2983995,3120,21922,511,2338,32292039776,21282.98511
2022-11-07,1572.947777,189763621398,22195586346,436885,1096985,3006109,3120,21922,511,2338,31717001631,20906.99793
2022-11-08,1569.988636,188875473098,30344896842,424156,1112151,2997264,3120,21922,511,2338,28811693568,20597.75502
2022-11-09,1334.287933,160813058134,32343101743,471629,1197822,3001239,3120,21922,511,2338,27926112485,18562.35322
2022-11-10,1095.183977,131794377266,29253284763,441093,1174334,2992467,3120,21922,511,2338,24878027611,15742.44434
2022-11-11,1301.55388,156380990540,24039423467,433219,1109869,2995586,3120,21922,511,2338,25994711774,17594.9235
2022-11-12,1293.911595,155222424524,17355612789,421782,1027565,2998754,3120,21922,511,2338,25672272574,17080.21526
2022-11-13,1255.601051,151059842003,8636739780,424584,1127547,3003000,3080,21498,483,2324,25351885004,16797.98748
2022-11-14,1223.006443,147426038252,7719000328,456482,1184978,3006045,3080,21498,483,2324,24858551220,16344.34232
2022-11-15,1241.997093,149987178583,12056844340,461227,1130627,3008428,3080,21498,483,2324,25087918445,16645.8285
2022-11-16,1252.706731,151062413578,8940477028,452448,1077017,3011094,3080,21498,483,2324,25207266578,16890.52938
2022-11-17,1217.702089,146462319554,8870530650,470491,1097119,3012532,3080,21498,483,2324,24936096081,16689.39673
2022-11-18,1201.789842,144894942760,7075882102,431793,1002733,3012624,3080,21498,483,2324,24814341686,16718.36123
2022-11-19,1213.49631,146145817587,5600678513,390611,907508,3014821,3080,21498,483,2324,24787737119,16707.02278
2022-11-20,1218.893657,146971097132,3722348151,368627,921511,3016935,2523,17162,502,2244,24887035464,16712.72953
2022-11-21,1144.253153,137964810713,6826180056,377588,955367,3018982,2523,17162,502,2244,24021735764,16304.07686
2022-11-22,1110.288213,133733639794,10372965081,381136,954760,3021274,2523,17162,502,2244,23663852580,15814.33528
2022-11-23,1135.175812,137050514642,9220536959,414950,966386,3022022,2523,17162,502,2244,22473682481,16171.62898
2022-11-24,1184.461758,142854533238,9189536304,456990,984614,3022018,2523,17162,502,2244,23879972156,16608.00999
2022-11-25,1204.207803,145091739838,6955523718,457235,993236,3022565,2523,17162,502,2244,23624586440,16596.03576
2022-11-26,1198.975588,144810246845,5823202533,421813,929175,3023058,2523,17162,502,2244,23758424693,16524.44901
2022-11-27,1205.65796,145222050633,5271100860,391820,875383,3023538,2401,17022,494,2170,23815909574,16456.15606
2022-11-28,1196.19622,144507830173,4150923882,497330,1081532,3022927,2401,17022,494,2170,23717595746,16459.14954
2022-11-29,1170.115741,141048501905,6467273324,457433,1042174,3022953,2401,17022,494,2170,23495635968,16222.21073
2022-11-30,1216.936421,146749281623,7132972094,413271,1020729,3026227,2401,17022,494,2170,24247570729,16441.97998
2022-12-01,1298.94077,156777674228,9889408118,385392,979283,3027164,2401,17022,494,2170,24483588681,17186.50257
2022-12-02,1276.639371,153787135287,6400063074,447851,1028578,3028392,2401,17022,494,2170,24491805888,16972.73406
2022-12-03,1293.948023,155766037023,5644934957,431401,960035,3027967,2401,17022,494,2170,24537659745,17084.87334
2022-12-04,1243.040842,150322759023,5183647936,452592,957712,3029617,2420,15782,479,2079,24254499676,16923.38287
2022-12-05,1282.416448,154484879835,4842789176,416534,1003004,3031118,2420,15782,479,2079,24667777480,17149.93175
2022-12-06,1259.757575,151960138516,5795682745,418061,1043822,3032020,2420,15782,479,2079,24391794854,16973.37258
2022-12-07,1271.935476,153112232021,4765089563,381100,966125,3033259,2420,15782,479,2079,24387505189,17085.64314
2022-12-08,1233.625048,148778387853,5392077793,378852,918201,3035318,2420,15782,479,2079,24101229159,16851.30347
2022-12-09,1281.210637,154438830700,5929103713,1422645,1928379,3036374,2420,15782,479,2079,24532201023,17235.01416
2022-12-10,1264.477347,152405570527,5743935111,572546,1098382,3037823,2420,15782,479,2079,24480393708,17149.8242
2022-12-11,1264.792279,152480155389,3136321665,541999,1063911,3039666,2868,16525,493,2069,24473657366,17125.36493
2022-12-12,1264.317986,152290250845,3179021750,558304,1177215,3041721,2868,16525,493,2069,24356921668,17101.03802
2022-12-13,1275.332421,153743004467,5107100672,446477,1145491,3043094,2868,16525,493,2069,24408573759,17179.59604
2022-12-14,1319.413008,159205793114,8667920251,445468,1089348,3043467,2868,16525,493,2069,24893085903,17784.16289
2022-12-15,1308.400152,157633274799,8063349707,437618,1075431,3043516,2868,16525,493,2069,24784093245,17808.71617
2022-12-16,1263.746424,152444818383,6014960880,478055,1147812,3044288,2868,16525,493,2069,24171562946,17338.35813
2022-12-17,1165.973777,140289330990,9306680538,418198,1035381,3045174,2868,16525,493,2069,23210931798,16623.75783
2022-12-18,1189.427522,143321475846,4893469369,342360,913086,3046404,2266,11862,351,1653,23313469399,16806.48559
2022-12-19,1186.777921,143142028259,3175705524,394850,989191,3047080,2266,11862,351,1653,23391800816,16742.81666
2022-12-20,1166.989591,140848456817,4281620920,381021,987852,3049672,2266,11862,351,1653,23173761108,16422.56227
2022-12-21,1217.888892,146802833364,6463130154,427997,1024895,3050211,2266,11862,351,1653,23546888697,16899.33197
2022-12-22,1213.343161,146039250786,4086534541,396379,986034,3050331,2266,11862,351,1653,23636809209,16816.8537
2022-12-23,1217.85255,146741009624,5190165002,408887,1041249,3050490,2266,11862,351,1653,23631714095,16824.79016
2022-12-24,1220.701745,147069822796,4777025972,372896,908921,3049413,2266,11862,351,1653,23685514917,16791.45544
2022-12-25,1221.35953,147173116812,2443348024,358799,833940,3051095,989,6719,238,947,23708900172,16848.56871
2022-12-26,1219.286343,146840669269,3694243213,377967,934337,3072921,989,6719,238,947,23598077114,16842.17704
2022-12-27,1226.253415,147697269148,3071221734,398821,1021604,3071090,989,6719,238,947,23638799605,16900.08187
2022-12-28,1211.819562,146030514727,4221450707,379892,972911,3063138,989,6719,238,947,23468176380,16701.84021
2022-12-29,1188.728664,143241827137,5177421363,369722,941406,3061976,989,6719,238,947,23213744017,16538.90609
2022-12-30,1201.543106,144831301452,4174715684,376358,940640,3057942,989,6719,238,947,23244247455,16644.37909
2022-12-31,1199.110497,144611517916,4110733113,336884,862609,3058579,989,6719,238,947,23171688964,16604.02052
